Datetime,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,SMA_20,SMA_50,Bollinger_sup,Bollinger_inf,Stoch_K,Stoch_D,ADX,Plus_DI,Minus_DI
,ESE.PA,ESE.PA,ESE.PA,ESE.PA,ESE.PA,,,,,,,,,,,,
2025-05-22 09:52:00+02:00,25.957000732421875,25.963499069213867,25.946500778198242,25.954599380493164,3527,46.579895626242546,-0.006531116465865239,-0.0031732684055086396,25.974804973602296,,26.012044906728175,25.937565040476418,16.030103480714956,12.905299466917526,,199.24203625934652,680.3851275222779
2025-05-22 09:54:00+02:00,25.960100173950195,25.960500717163086,25.950000762939453,25.955699920654297,178,50.67237261784552,-0.006894231354003466,-0.003917460995207605,25.974100017547606,,26.01191754332825,25.936282491766963,19.85183443085607,16.399341486359358,,205.14350282485876,634.1815442561206
2025-05-22 09:56:00+02:00,25.961599349975586,25.96489906311035,25.951200485229492,25.961299896240234,331,40.76640298708547,-0.006980563946907381,-0.00453008158554756,25.9738450050354,,26.01194041117452,25.93574959889628,21.700376293508935,19.194104735026652,58.6435377469697,175.44098462934602,682.1394135329816
2025-05-22 09:58:00+02:00,25.968599319458008,25.968599319458008,25.95789909362793,25.958499908447266,66,34.55952710029982,-0.0064102507325358715,-0.004906115414945223,25.97429494857788,,26.011891268940506,25.936698628215257,30.33160865475071,23.961273126371903,56.548106443578796,188.32104091288616,619.2214027275256
2025-05-22 10:00:00+02:00,25.98870086669922,25.988800048828125,25.966899871826172,25.966899871826172,53,44.67534335226864,-0.004286830619605553,-0.004782258455877289,25.975654983520506,,26.013270422287896,25.938039544753117,55.1175917215428,35.716525556600814,52.169882996887075,301.0803628170316,484.0025420301577
2025-05-22 10:02:00+02:00,25.967599868774414,25.99329948425293,25.967599868774414,25.9906005859375,1299,32.7725556358962,-0.004257600102114623,-0.004677326785124756,25.97597494125366,,26.013179319519775,25.938770562987546,34.502663060148905,39.983954478814134,51.60156730962627,175.82258369897184,482.7514673559604
2025-05-22 10:04:00+02:00,25.96339988708496,25.978900909423828,25.950000762939453,25.973499298095703,338,30.63644811239034,-0.0045212203146114405,-0.004646105491022093,25.97587490081787,,26.013209531359475,25.938540270276267,28.36228772203787,39.32751416790986,51.65755275976698,163.01757760324838,546.1879574718171
2025-05-22 10:06:00+02:00,25.947599411010742,25.9591007232666,25.940000534057617,25.952800750732422,158,29.799620074759474,-0.005936673326740305,-0.004904219058165736,25.975329875946045,,26.014025928922266,25.936633822969824,14.257085599770972,25.70734546065258,51.80877514923485,162.36819899196462,544.012224139635
2025-05-22 10:08:00+02:00,25.93090057373047,25.953899383544922,25.93090057373047,25.953899383544922,1042,28.495253720848467,-0.008310093067127156,-0.00558539385995802,25.972879886627197,,26.016276711801762,25.929483061452633,0.0,14.20645777393628,51.83915530550181,159.13452941527092,528.2544555045598
2025-05-22 10:10:00+02:00,25.93400001525879,25.943099975585938,25.93000030517578,25.937000274658203,673,34.4181717234397,-0.00982765914559991,-0.006433846917086398,25.96976490020752,,26.01498877130047,25.924541029114568,6.3187392653749965,6.85860828838199,51.299274214152256,164.79992592706904,467.21038255582476
2025-05-22 10:12:00+02:00,25.934099197387695,25.93709945678711,25.920000076293945,25.93440055847168,179,35.257897108148256,-0.010896727337591727,-0.007326423001187465,25.966469860076906,,26.012020129041215,25.920919591112597,19.23497267759563,8.517903980990207,50.997062485721756,157.535883402912,488.8506984909056
2025-05-22 10:14:00+02:00,25.94860076904297,25.94860076904297,25.920000076293945,25.93090057373047,221,42.61327400815721,-0.01045331661707749,-0.007951801724365472,25.96347494125366,,26.005097002884266,25.921852879623057,39.01899557637263,21.524235839781085,49.71626984509582,208.2080375607848,438.4536918003466
2025-05-22 10:16:00+02:00,25.963300704956055,25.963300704956055,25.93549919128418,25.951799392700195,245,54.59598759420463,-0.008814144479828201,-0.008124270275458017,25.961124992370607,,25.996445807249984,25.92580417749123,59.0736403851158,39.109202879694685,48.18969507973956,206.39254226488535,419.8826764182371
2025-05-22 10:18:00+02:00,25.961299896240234,25.961700439453125,25.957599639892578,25.958200454711914,257,52.577366367183956,-0.007589055386887367,-0.008017227297743887,25.959294986724853,,25.990096764343964,25.928493209105742,56.344002081707,51.47887934773181,47.1763094650341,212.80527864263473,517.8468393841583
2025-05-22 10:20:00+02:00,25.96769905090332,25.970199584960938,25.95870018005371,25.959800720214844,876,54.105247749396185,-0.006032268912036898,-0.00762023562060249,25.958334922790527,,25.986606906435206,25.93006293914585,65.07416081186574,60.16393442622951,45.557950518741585,262.76348311739446,510.54224114674855
2025-05-22 10:22:00+02:00,25.967500686645508,25.97089958190918,25.965499877929688,25.965499877929688,108,52.904452495733146,-0.004759644533081087,-0.00704811740309821,25.958189964294434,,25.98623026375945,25.93014966482942,64.80353890189956,62.07390059849077,44.30378722918997,267.9883104425227,538.7041842964329
2025-05-22 10:24:00+02:00,25.959199905395508,25.964099884033203,25.951499938964844,25.964099884033203,225,49.10602615122229,-0.00437050377141901,-0.00651259467676237,25.957759952545167,,25.985441197065573,25.930078708024762,53.47905282331512,61.118917512360134,43.169211869703155,241.81124065857938,609.6457998614449
2025-05-22 10:26:00+02:00,25.958900451660156,25.967500686645508,25.95829963684082,25.959800720214844,3519,46.19653836372612,-0.004039703144769646,-0.006018016370363826,25.957324981689453,,25.984625980168854,25.930023983210052,53.07051782461618,57.11770318327695,42.446182439750324,243.22016308376573,613.747961452928
2025-05-22 10:28:00+02:00,25.972700119018555,25.972700119018555,25.959999084472656,25.963699340820312,1005,43.39895818579544,-0.002633664196213914,-0.005341145935533844,25.958380031585694,,25.986371508570567,25.93038855460082,71.89695550351288,59.48217538381473,44.947355874142126,166.84959396263383,633.6984225390921
2025-05-22 10:30:00+02:00,25.974199295043945,25.975400924682617,25.95009994506836,25.95009994506836,454,53.24785041114407,-0.0013824610727155573,-0.004549408962970187,25.95935001373291,,25.988151862704274,25.930548164761543,92.01774553932839,72.32840628915248,46.32717561012641,141.7987795529116,690.4158106160498
2025-05-22 10:32:00+02:00,25.97559928894043,25.97719955444336,25.959999084472656,25.960100173950195,101,56.17398355148847,-0.0002747387583141858,-0.0036944749220389865,25.960279941558838,,25.989950307429133,25.930609575688543,97.20230751275469,87.03900285186533,47.043091418329176,148.7957525540986,679.0185825758185
2025-05-22 10:34:00+02:00,25.978700637817383,25.978700637817383,25.959999084472656,25.969499588012695,43,68.06158617634028,0.000843666825868894,-0.002786846572457411,25.961209964752197,,25.99200149220314,25.930418437301253,100.0,96.40668435069436,47.43046866415661,160.84597897363088,632.5030571126084
2025-05-22 10:36:00+02:00,25.978099822998047,25.981599807739258,25.965700149536133,25.97570037841797,181,83.71389645776567,0.0016623678327185587,-0.001897003691422217,25.96203498840332,,25.993741085055426,25.930328891751216,94.31818181818183,97.1734964436455,47.76463630006367,165.91407407407408,631.3125925925925
2025-05-22 10:38:00+02:00,25.98579978942871,25.98579978942871,25.970600128173828,25.97279930114746,147,84.71824503988546,0.002899098219078411,-0.0009377833093220915,25.962895011901857,,25.996241506077425,25.92954851772629,100.0,98.10606060606061,48.60653381618414,164.38193011591432,650.1065203898479
2025-05-22 10:40:00+02:00,25.983299255371094,25.984399795532227,25.977500915527344,25.98040008544922,83,81.94743751702956,0.0036355355688222346,-2.311953369322627e-05,25.962624931335448,,25.99516924392787,25.930080618743027,96.19977969737377,96.8393205051852,49.135874374768456,170.99954629532687,656.428646215056
2025-05-22 10:42:00+02:00,25.99720001220703,26.00189971923828,25.98900032043457,25.98900032043457,253,81.80547233872579,0.005279978076831782,0.0010374999884117753,25.96410493850708,25.971291961669923,26.000110073024643,25.928099803989518,92.92218424151896,96.37398797963091,50.28030720464177,219.45523868737942,687.8969360604925
2025-05-22 10:44:00+02:00,25.996400833129883,25.999799728393555,25.995899200439453,25.998899459838867,100,76.4801025390625,0.006444436091740613,0.002118887209077543,25.965754985809326,25.971373977661134,26.0045413934128,25.92696857820585,89.38434347153694,92.83543580347656,51.29833218327948,247.85311551250544,711.7247361572936
2025-05-22 10:46:00+02:00,26.003700256347656,26.003700256347656,25.996000289916992,25.996000289916992,665,81.26934113543015,0.007865610051375427,0.0032682317775371197,25.968560028076173,25.971755981445312,26.00985150582007,25.927268550332276,100.0,94.10217590435197,50.63561239345723,274.4478270641358,538.3834256175551
2025-05-22 10:48:00+02:00,26.0,26.0093994140625,25.99209976196289,26.0093994140625,28,74.80882482200931,0.008594251706529832,0.004333435763335662,25.97201499938965,25.972093963623045,26.011565593064674,25.932464405714626,84.14924412994532,91.17786253382742,50.91719604577329,245.8152922409266,522.1615623173185
2025-05-22 10:50:00+02:00,26.0,26.007999420166016,25.989999771118164,25.99839973449707,315,75.03747024421783,0.009067184607786771,0.005280185532225885,25.975314998626708,25.972289962768556,26.012450330863565,25.93817966638985,84.14924412994532,89.43282941996354,50.87742074429918,230.71429235676487,458.004519542838
2025-05-22 10:52:00+02:00,26.01219940185547,26.01219940185547,26.007299423217773,26.012100219726562,50,88.51709129217377,0.010307558002001116,0.006285660026180931,25.9792200088501,25.972741966247558,26.014484844800815,25.943955172899383,100.0,89.43282941996354,50.3004891323355,235.07106310403637,489.60204661739624
2025-05-22 10:54:00+02:00,25.993000030517578,26.003999710083008,25.993000030517578,26.0,222,69.44106133101349,0.009630321688433696,0.006954592358631485,25.981439971923827,25.97311798095703,26.014081332638863,25.94879861120879,69.08286749800357,84.41070387598296,50.03209404317586,223.9479337798559,516.1253633261722
2025-05-22 10:56:00+02:00,26.011899948120117,26.016799926757812,26.001100540161133,26.012399673461914,888,71.12056562666996,0.01049766191603041,0.007663206270111271,25.98386993408203,25.974021987915037,26.018026263113363,25.949713605050697,92.65370317414927,87.24552355738427,48.05186820503476,261.9125188536953,492.8024132730015
2025-05-22 10:58:00+02:00,26.010000228881836,26.011699676513672,26.006399154663086,26.010000228881836,60,69.20636869679109,0.010906025950944809,0.008311770206277979,25.98630495071411,25.975029983520507,26.02062974592394,25.95198015550428,88.02887844190732,83.25514970468672,45.32947906202006,287.6490856082693,509.263185793798
2025-05-22 11:00:00+02:00,26.011999130249023,26.011999130249023,26.0,26.010000228881836,84,69.40298507462687,0.011261140606436015,0.008901644286309586,25.988519954681397,25.976039962768553,26.02350054010016,25.953539369262636,91.54801880456682,90.74353347354115,42.57847493435154,295.27094649086155,497.7953107844185
2025-05-22 11:02:00+02:00,26.00860023498535,26.0221004486084,26.0,26.011999130249023,276,65.88762314022783,0.011139895308573955,0.00934929449076246,25.99057493209839,25.976987953186036,26.025183254269958,25.955966609926822,76.06357795062564,85.21349173236659,39.51228248747346,350.5382095339975,489.3227251454169
2025-05-22 11:04:00+02:00,25.998600006103516,26.005599975585938,25.998600006103516,26.004199981689453,53,59.90380008108805,0.01012021312385869,0.009503478217381706,25.99254493713379,25.97765193939209,26.023972839393657,25.961117034873922,54.368356727528614,73.99331782757369,36.300777871805245,361.2089837214338,473.14725508336124
2025-05-22 11:06:00+02:00,26.00749969482422,26.009599685668945,25.990999221801758,26.003000259399414,100,60.363265380481316,0.009915933439771152,0.009585969261859596,25.994974899291993,25.97863193511963,26.022753103527666,25.96719669505632,67.26254116238293,65.8981586135124,33.14070681366035,354.9797367224753,484.16175802067914
2025-05-22 11:08:00+02:00,26.004100799560547,26.004100799560547,26.00189971923828,26.003799438476562,62,59.84971641197934,0.009371746219645871,0.009543124653416852,25.996544933319093,25.979115943908692,26.02251273555961,25.970577131078578,45.62060620029964,55.750501363403735,30.24760534686974,359.9054660992017,519.6697197324809
2025-05-22 11:10:00+02:00,26.003299713134766,26.013599395751953,25.997400283813477,26.013599395751953,142,53.29731513176888,0.008774683854017695,0.009389436493537021,25.997999954223634,25.97925594329834,26.021872465883412,25.974127442563855,41.431966726084376,51.43837136292232,28.448730277195533,306.0914461599563,526.165913716924
2025-05-22 11:12:00+02:00,25.999000549316406,26.005800247192383,25.989999771118164,26.005800247192383,505,51.35409008722605,0.007863950313055312,0.00908433925744068,25.99917001724243,25.97923595428467,26.02058737516856,25.9777526593163,28.03921568627451,38.36392953755284,26.907556084331855,288.23606410232435,498.9154215831105
2025-05-22 11:14:00+02:00,25.999500274658203,26.01099967956543,25.999500274658203,26.01099967956543,50,47.64562483962022,0.0071006591009563635,0.008687603226143818,26.000209999084472,25.979055976867677,26.019340149598776,25.981079848570168,29.5959595959596,33.02238066943949,27.20666631465119,256.07098381070983,552.4723463482528
2025-05-22 11:16:00+02:00,25.979999542236328,25.997600555419922,25.979999542236328,25.98699951171875,629,40.47558494404883,0.004866105746131666,0.007923303730141388,26.000304985046387,25.97844997406006,26.018986497785786,25.98162347230699,0.0,19.211725094078037,28.327664217508424,215.48902702016997,676.3922364582012
2025-05-22 11:18:00+02:00,25.99799919128418,25.99799919128418,25.976699829101562,25.98200035095215,2436,49.18663255020547,0.0044958025489236775,0.007237803493897846,26.00091495513916,25.978451957702635,26.01835791225379,25.983471998024527,46.91425450573457,25.503404700564726,29.692252322562926,212.1632230667666,673.8090140241944
2025-05-22 11:20:00+02:00,26.0,26.00629997253418,25.998699188232422,26.00200080871582,134,44.592309513341675,0.004314053416766939,0.006653053478471666,26.001749992370605,25.97871395111084,26.017117751494443,25.98638223324677,51.321262025795065,32.74517217717655,31.020133606378383,216.10388194242512,717.6704710671708
2025-05-22 11:22:00+02:00,26.01059913635254,26.01059913635254,25.992799758911133,26.000900268554688,270,58.44514818136887,0.004968009521785888,0.006316044687134511,26.00241994857788,25.979517936706543,26.01811725844228,25.98672263871348,74.6670587741041,57.63419176854458,31.82584348811398,217.5549334943374,666.08668606034
2025-05-22 11:24:00+02:00,26.010400772094727,26.013500213623047,26.0,26.00779914855957,333,49.123237551311796,0.005407928871001388,0.006134421523907887,26.003119945526123,25.98036994934082,26.01893526241451,25.987304628637737,74.23013905810191,66.7394866193337,34.56126454671601,138.4452528052043,751.5599437996805
2025-05-22 11:26:00+02:00,26.017900466918945,26.02720069885254,26.013999938964844,26.016000747680664,42,54.336264656616414,0.006289232462531658,0.006165383711632642,26.003829956054688,25.981375961303712,26.020974142930843,25.986685769178532,81.5840163160479,76.8270713827513,37.639085306888205,130.97834993353848,769.1727817330978
2025-05-22 11:28:00+02:00,26.03179931640625,26.03339958190918,26.01930046081543,26.01930046081543,181,59.612215041019276,0.008016780449608518,0.006535663059227818,26.005419921875,25.98297996520996,26.026512158716834,25.984327685033165,97.17764994785884,84.33060177400289,40.21770966984184,169.57008408478325,714.4735074727105
2025-05-22 11:30:00+02:00,26.020000457763672,26.020000457763672,26.01799964904785,26.01799964904785,47,55.11703165933257,0.008337693648062583,0.006896069176994772,26.006419944763184,25.98428398132324,26.028311578441947,25.98452831108442,76.36828472432468,85.04331699607714,44.39622373315355,107.36016250314478,752.3429710867397
2025-05-22 11:32:00+02:00,26.029300689697266,26.03059959411621,26.029300689697266,26.03059959411621,20,63.86725480736095,0.009236003759522049,0.007364056093500227,26.007275009155272,25.98572998046875,26.031344692561273,25.98320532574927,92.77088169004608,88.7722721207432,48.92704012542242,107.04696427741906,817.6671157151485
2025-05-22 11:34:00+02:00,26.022899627685547,26.030000686645508,26.01799964904785,26.030000686645508,189,57.116666079046645,0.009323928344382892,0.00775603054367676,26.008769989013672,25.986985969543458,26.032820660412902,25.98471931761444,81.48148148148148,83.54021596528408,53.360469121159,110.60235181185504,870.896088312935
2025-05-22 11:36:00+02:00,26.028200149536133,26.028799057006836,26.0231990814209,26.024499893188477,42,60.94451085355924,0.009709393185623583,0.008146703072066126,26.009584999084474,25.988317985534668,26.03513995510063,25.98403004306832,90.82988528946748,88.36074948699836,57.52739938016767,110.43591611394395,829.4770540198597
2025-05-22 11:38:00+02:00,26.031999588012695,26.03339958190918,26.031999588012695,26.03339958190918,7,62.68825364701914,0.01020383630796573,0.008558129719246046,26.010684967041016,25.989585990905763,26.038138498044358,25.983231436037673,97.53086419753086,89.94741032282661,62.11514433354309,46.16243088317354,943.5458834271801
2025-05-22 11:40:00+02:00,26.01099967956543,26.02899932861328,26.010000228881836,26.02790069580078,144,54.62226859267314,0.00879973111391763,0.008606449998180363,26.010634994506837,25.990031967163088,26.038082091201435,25.98318789781224,60.49382716049383,82.95152554916406,66.74585948426912,44.6888965280165,1018.6730835338604
2025-05-22 11:42:00+02:00,25.99489974975586,26.01020050048828,25.99489974975586,26.01020050048828,426,48.41794569067296,0.006315041975778257,0.008148168393699941,26.009949970245362,25.990577964782716,26.03828054633276,25.981619394157963,32.098765432098766,63.374485596707814,70.69182680664912,43.76472851440389,1037.1432693694994
2025-05-22 11:44:00+02:00,25.999099731445312,26.0,25.992799758911133,25.99519920349121,1150,57.340781140042225,0.004631423190630812,0.007444819353086116,26.00997495651245,25.991291961669923,26.038264235983043,25.98168567704186,39.50617283950617,44.032921810699584,73.49084216950129,46.65900980351942,974.7569629599244
2025-05-22 11:46:00+02:00,25.98509979248047,26.004100799560547,25.98509979248047,25.989999771118164,124,44.88511745397891,0.0021427646444962534,0.006384408411368144,26.008854961395265,25.992041969299315,26.039252000432253,25.978457922358277,0.0,23.868312757201647,76.27974788989398,47.242786389924305,1020.4877947482635
2025-05-22 11:48:00+02:00,25.989999771118164,25.99489974975586,25.978300094604492,25.990999221801758,368,46.12381895876151,0.000559423456717667,0.005219411420438048,26.008149909973145,25.99322395324707,26.03964553744245,25.97665428250384,21.23373026862365,20.246634369376608,78.87689179894012,45.20077089666408,865.5460849178439
2025-05-22 11:50:00+02:00,25.997499465942383,25.99970054626465,25.996700286865234,25.99920082092285,124,44.79744265672818,-8.919496319137465e-05,0.004157690143712164,26.007859897613525,25.994493942260743,26.03964902026929,25.97607077495776,34.844918305178616,18.692882857934087,81.74957180269644,47.1913375373382,998.8300696979754
2025-05-22 11:52:00+02:00,25.999099731445312,25.99959945678711,25.997499465942383,25.997499465942383,67,45.56119926282195,-0.00046869881373368116,0.003232412352222995,26.00786485671997,25.995793952941895,26.03964819059664,25.976081522843298,37.749238438105785,31.275962337302683,83.29580073077214,50.31015380532735,1012.8904565508243
2025-05-22 11:54:00+02:00,26.011699676513672,26.017799377441406,25.999799728393555,25.999799728393555,3937,47.65828711373622,0.00024443422977071805,0.00263481672773254,26.008474826812744,25.99705593109131,26.040049816325606,25.976899837299882,60.61686513431182,44.40367395919875,82.79641800713436,195.8637283316017,889.4712090556134
2025-05-22 11:56:00+02:00,26.012699127197266,26.012699127197266,25.999300003051758,25.999300003051758,544,42.00823597012066,0.0008800993841440174,0.0022838732590148357,26.01010980606079,25.998043899536132,26.038724099736662,25.981495512384917,62.430767100526175,53.59895689098126,83.52889562014194,147.88230345163504,904.372661456373
2025-05-22 11:58:00+02:00,26.0221004486084,26.0221004486084,26.007099151611328,26.01129913330078,577,50.89665282189104,0.002118060977959857,0.00225071080280384,26.011314868927002,25.999259910583497,26.039811441390924,25.98281829646308,79.49321517585156,67.51361580356318,82.4473639714281,222.7188777978101,887.6126819401081
2025-05-22 12:00:00+02:00,26.011600494384766,26.025800704956055,26.011600494384766,26.025800704956055,34,42.51902489358958,0.002226233274608802,0.002245815297164832,26.01189489364624,26.000137939453126,26.03988957848002,25.983900208812457,60.43685959567987,67.45361395735253,81.08660734156321,218.19023822857878,815.8122603713435
2025-05-22 12:02:00+02:00,26.01810073852539,26.022199630737305,26.00040054321289,26.010000228881836,268,47.973451897673826,0.0028041514638346143,0.0023574825304987887,26.012269973754883,26.001149940490723,26.040392286012594,25.984147661497172,72.23414566602048,70.7214068125173,79.67959076321573,206.7517782608252,772.2866852401801
2025-05-22 12:04:00+02:00,26.010000228881836,26.016399383544922,26.0049991607666,26.016399383544922,186,42.49181669394436,0.002578785726406352,0.0024017431696803015,26.01224994659424,26.00216594696045,26.040378433473744,25.984121459714732,57.532539462752695,63.40118157481768,78.32733722514324,199.08023387215644,739.2974008745639
2025-05-22 12:06:00+02:00,26.002599716186523,26.0049991607666,26.0,26.0049991607666,55,38.221359579410695,0.0017824749680919183,0.002277889529362625,26.011484909057618,26.003039932250978,26.03979800383521,25.983171814280027,47.92897182197811,59.23188565025043,75.87167171887624,194.2751385665791,694.6970714025431
2025-05-22 12:08:00+02:00,25.9960994720459,26.00349998474121,25.989999771118164,26.00349998474121,184,43.24572021442158,0.0006197336736555314,0.0019462583582212061,26.0096999168396,26.003507919311524,26.037107412653317,25.982292421025885,37.47189206553164,47.644467783420815,73.02231290627982,202.94712800272472,637.4792138320678
2025-05-22 12:10:00+02:00,26.005699157714844,26.009000778198242,25.989999771118164,25.995899200439453,23,55.20194039175333,0.0004674784259854903,0.0016505023717740632,26.00898485183716,26.004137916564943,26.036004299017957,25.98196540465636,57.6814969482814,47.69412027859705,69.0841461310566,239.74069286708044,518.5471696251493
2025-05-22 12:12:00+02:00,26.018999099731445,26.018999099731445,26.006399154663086,26.006399154663086,78,58.8126974473333,0.001403826772570227,0.001601167251933296,26.008469772338866,26.00500591278076,26.03422156636295,25.98271797831478,85.68101509797623,60.27813470392976,65.76287662308728,232.40709742216274,603.0800133913626
2025-05-22 12:14:00+02:00,26.017499923706055,26.017499923706055,26.01569938659668,26.01569938659668,50,66.1353749121374,0.002001842611626614,0.0016813023238719598,26.008199787139894,26.005781898498537,26.03342237860767,25.982977195672117,82.52489559910055,75.29580254845273,62.47384087234828,252.27124064248855,666.8217166945273
2025-05-22 12:16:00+02:00,26.01219940185547,26.01609992980957,26.000600814819336,26.014699935913086,213,61.01156124051544,0.0020247268665514184,0.0017499872324078518,26.00739974975586,26.006463890075683,26.0309080105536,25.98389148895812,62.008524240809805,76.73814497929553,59.51417939405534,251.86068207732976,728.8794443868561
2025-05-22 12:18:00+02:00,26.01729965209961,26.01799964904785,26.00189971923828,26.00189971923828,85,60.06086332887519,0.0024264398849958013,0.0018852777629254417,26.006664752960205,26.007093887329102,26.027726485110694,25.985603020809716,76.25466169419286,73.5960271780344,55.70998559194717,257.36438767843725,569.0879038317054
2025-05-22 12:20:00+02:00,26.01219940185547,26.01810073852539,26.01219940185547,26.016799926757812,41,56.4275820761427,0.00230666300094029,0.0019695548105284114,26.006724739074706,26.007671890258788,26.02784520781274,25.985604270336673,62.008524240809805,66.75723672527083,52.284005128354,252.32670058339392,626.4373686381583
2025-05-22 12:22:00+02:00,26.003400802612305,26.019699096679688,26.003400802612305,26.019699096679688,67,45.77022534170669,0.0014846513943105322,0.0018725741272848358,26.00714979171753,26.007795906066896,26.027599767833202,25.98669981560186,37.43207245604688,58.56508613034985,52.72844334133221,122.64043994073131,698.5033661830367
2025-05-22 12:24:00+02:00,26.015100479125977,26.015100479125977,26.013700485229492,26.013700485229492,102,51.103553459670785,0.0017570136307227813,0.0018494620279724248,26.007949829101562,26.008169898986818,26.028325593851502,25.987574064351623,70.11188066062867,56.51749245249513,52.77349042934397,123.73680619657263,776.9193723160894
