Datetime,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,SMA_20,SMA_50,Bollinger_sup,Bollinger_inf,Stoch_K,Stoch_D,ADX,Plus_DI,Minus_DI
,ESE.PA,ESE.PA,ESE.PA,ESE.PA,ESE.PA,,,,,,,,,,,,
2025-04-28 14:25:00+02:00,24.34980010986328,24.356300354003906,24.34600067138672,24.350200653076172,0,,0.0,0.0,,,,,,,,,
2025-04-28 14:30:00+02:00,24.363300323486328,24.37470054626465,24.35759925842285,24.359699249267578,429,,0.0010769401180787952,0.00021538802361575904,,,,,,,,,
2025-04-28 14:35:00+02:00,24.369600296020508,24.375099182128906,24.367799758911133,24.36949920654297,401,,0.0024109857105472088,0.000654507561002049,,,,,,,,,
2025-04-28 14:40:00+02:00,24.396099090576172,24.396099090576172,24.36910057067871,24.369300842285156,187,,0.005542566458821341,0.0016321193405659073,,,,,,,,,
2025-04-28 14:45:00+02:00,24.408300399780273,24.414199829101562,24.405799865722656,24.405799865722656,376,,0.00890624479971791,0.0030869444323963083,,,,,,,,,
2025-04-28 14:50:00+02:00,24.41790008544922,24.425500869750977,24.401100158691406,24.40719985961914,634,,0.012205896546952033,0.004910734855307453,,,,,,,,,
2025-04-28 14:55:00+02:00,24.42490005493164,24.42690086364746,24.40999984741211,24.42099952697754,801,,0.015210397372619866,0.006970667358769936,,,,,,,,,
2025-04-28 15:00:00+02:00,24.434499740600586,24.440000534057617,24.4197998046875,24.42490005493164,1300,,0.01815680004013842,0.009207893895043635,,,,,,,,,
2025-04-28 15:05:00+02:00,24.449499130249023,24.455699920654297,24.444000244140625,24.444000244140625,1255,,0.0214548525858973,0.011657285633214368,,,,,,,,,
2025-04-28 15:10:00+02:00,24.458900451660156,24.458900451660156,24.44219970703125,24.454299926757812,184,,0.02454426010513444,0.014234680527598383,,,,,,,,,
2025-04-28 15:15:00+02:00,24.47319984436035,24.477399826049805,24.457399368286133,24.460899353027344,546,,0.027825721709053397,0.01695288876388939,,,,,,,,,
2025-04-28 15:20:00+02:00,24.469100952148438,24.47369956970215,24.457000732421875,24.46500015258789,632,,0.029752588011927372,0.019512828613496985,,,,,,,,,
2025-04-28 15:25:00+02:00,24.452600479125977,24.483400344848633,24.4424991607666,24.467300415039062,1576,,0.029606903215956493,0.021531643533988887,,,,,,,,,
2025-04-28 15:30:00+02:00,24.427600860595703,24.481700897216797,24.427600860595703,24.447200775146484,438,73.0181481648684,0.027161090536171884,0.022657532934425486,,,,,59.38892513569416,,,370.3595729738981,475.6088780827496
2025-04-28 15:35:00+02:00,24.437599182128906,24.44809913635254,24.410999298095703,24.426000595092773,583,74.5252861070264,0.025732914336298762,0.023272609214800143,,,,,63.5923949299533,,,342.0006321456987,505.59666924611173
2025-04-28 15:40:00+02:00,24.477800369262695,24.481700897216797,24.42289924621582,24.42289924621582,984,77.8320738096342,0.02752765259110035,0.024123617890060185,,,,,95.15575501583949,72.71235836049566,,367.2360341024265,460.9491444583557
2025-04-28 15:45:00+02:00,24.472000122070312,24.50860023498535,24.450000762939453,24.491899490356445,3031,74.95143284719705,0.028157383327052088,0.024930370977458566,,,,,73.76329678142689,77.50381557573989,,327.3319073746861,465.79869183793676
2025-04-28 15:50:00+02:00,24.452800750732422,24.47570037841797,24.440000534057617,24.471900939941406,955,64.32591850109873,0.026798306465561694,0.02530395807507919,,,,,48.093539859122444,72.33753055212962,,253.94161692892027,488.43667932718404
2025-04-28 15:55:00+02:00,24.375,24.440799713134766,24.372499465942383,24.440000534057617,630,43.681097944972464,0.019221781157071405,0.024087522691477636,,,,,1.8372666629295364,41.23136776782629,,222.4521457415984,513.8379989809343
2025-04-28 16:00:00+02:00,24.3971004486084,24.3971004486084,24.341999053955078,24.38599967956543,412,46.23193714021133,0.014829704167254931,0.022235958986633095,24.425380134582518,,24.504554729455627,24.34620553970941,33.07383195759442,27.6682128265488,,179.89981439146916,564.4204929017278
2025-04-28 16:05:00+02:00,24.401599884033203,24.4060001373291,24.3799991607666,24.403200149536133,244,45.74034813657666,0.01157854805051528,0.020104476799409535,24.427970123291015,,24.49978117301648,24.35615907356555,35.774554363630116,23.56188432805136,,176.87605908692174,630.1832286429948
2025-04-28 16:10:00+02:00,24.410400390625,24.418899536132812,24.3799991607666,24.410900115966797,723,45.581333538500274,0.00960143141309544,0.018003867722146717,24.43032512664795,,24.496036648157382,24.36461360513852,41.05693383859778,36.63510671994077,,170.47031060046245,609.1440013348907
2025-04-28 16:15:00+02:00,24.419099807739258,24.428199768066406,24.41029930114746,24.41390037536621,244,44.29440824801318,0.00863696098077682,0.016130486373872738,24.432800102233887,,24.492318364672276,24.3732818397955,46.27863578600295,41.03670799607695,,171.48054136821875,628.0905842899081
2025-04-28 16:20:00+02:00,24.42919921875,24.434499740600586,24.399999618530273,24.42620086669922,246,44.44000114256334,0.008588545868214226,0.014622098272741035,24.434455108642577,,24.491464310316122,24.377445906969033,52.34066424719796,46.55874462393289,,158.37070427771454,633.7291168064689
