Datetime,Close,High,Low,Open,Volume
,ESE.PA,ESE.PA,ESE.PA,ESE.PA,ESE.PA
2025-04-22 09:00:00+02:00,22.721200942993164,22.81209945678711,22.701200485229492,22.741300582885742,10075
2025-04-22 09:15:00+02:00,22.72010040283203,22.73259925842285,22.690000534057617,22.724300384521484,12284
2025-04-22 09:30:00+02:00,22.73539924621582,22.80660057067871,22.680099487304688,22.723600387573242,6821
2025-04-22 09:45:00+02:00,22.696199417114258,22.79520034790039,22.68120002746582,22.79520034790039,13797
2025-04-22 10:00:00+02:00,22.6697998046875,22.731199264526367,22.666799545288086,22.68000030517578,8731
2025-04-22 10:15:00+02:00,22.677799224853516,22.699100494384766,22.668399810791016,22.67620086669922,5066
2025-04-22 10:30:00+02:00,22.73710060119629,22.73870086669922,22.670000076293945,22.681499481201172,14055
2025-04-22 10:45:00+02:00,22.73110008239746,22.732900619506836,22.68589973449707,22.732900619506836,3341
2025-04-22 11:00:00+02:00,22.700199127197266,22.736600875854492,22.697500228881836,22.729999542236328,8866
2025-04-22 11:15:00+02:00,22.732500076293945,22.732500076293945,22.68549919128418,22.701900482177734,11551
2025-04-22 11:30:00+02:00,22.7052001953125,22.736400604248047,22.7052001953125,22.731399536132812,5458
2025-04-22 11:45:00+02:00,22.72570037841797,22.74020004272461,22.70009994506836,22.70009994506836,1974
2025-04-22 12:00:00+02:00,22.707199096679688,22.74250030517578,22.702199935913086,22.715700149536133,5531
2025-04-22 12:15:00+02:00,22.700000762939453,22.730199813842773,22.700000762939453,22.707300186157227,6747
2025-04-22 12:30:00+02:00,22.720600128173828,22.74169921875,22.69499969482422,22.707799911499023,4925
2025-04-22 12:45:00+02:00,22.722700119018555,22.732999801635742,22.703500747680664,22.721500396728516,2587
2025-04-22 13:00:00+02:00,22.685800552368164,22.734800338745117,22.670000076293945,22.729000091552734,6521
2025-04-22 13:15:00+02:00,22.706499099731445,22.717300415039062,22.67889976501465,22.685699462890625,3218
2025-04-22 13:30:00+02:00,22.673900604248047,22.72719955444336,22.673900604248047,22.717100143432617,4101
2025-04-22 13:45:00+02:00,22.67889976501465,22.6919002532959,22.645000457763672,22.68120002746582,6330
2025-04-22 14:00:00+02:00,22.701099395751953,22.710100173950195,22.666000366210938,22.690399169921875,6179
2025-04-22 14:15:00+02:00,22.74090003967285,22.755699157714844,22.699899673461914,22.701200485229492,999
2025-04-22 14:30:00+02:00,22.751100540161133,22.753799438476562,22.729999542236328,22.741899490356445,1916
2025-04-22 14:45:00+02:00,22.790000915527344,22.794300079345703,22.749399185180664,22.758100509643555,5072
2025-04-22 15:00:00+02:00,22.805700302124023,22.821500778198242,22.786399841308594,22.786399841308594,1307
2025-04-22 15:15:00+02:00,22.826099395751953,22.835800170898438,22.790000915527344,22.8031005859375,7995
2025-04-22 15:30:00+02:00,22.887399673461914,22.887399673461914,22.790000915527344,22.81999969482422,3363
2025-04-22 15:45:00+02:00,22.892799377441406,22.91010093688965,22.821800231933594,22.889999389648438,2256
2025-04-22 16:00:00+02:00,22.950899124145508,22.979299545288086,22.883499145507812,22.892799377441406,2745
2025-04-22 16:15:00+02:00,22.94569969177246,22.9778995513916,22.917800903320312,22.92449951171875,2095
2025-04-22 16:30:00+02:00,22.94379997253418,22.972400665283203,22.920000076293945,22.962900161743164,2437
2025-04-22 16:45:00+02:00,23.006099700927734,23.039499282836914,22.94969940185547,22.95400047302246,1433
