Datetime,Close,High,Low,Open,Volume
,ESE.PA,ESE.PA,ESE.PA,ESE.PA,ESE.PA
2025-05-21 09:04:00+02:00,26.21929931640625,26.223100662231445,26.198200225830078,26.210100173950195,0
2025-05-21 09:05:00+02:00,26.210100173950195,26.224000930786133,26.204299926757812,26.20560073852539,1093
2025-05-21 09:06:00+02:00,26.221900939941406,26.224300384521484,26.21619987487793,26.221599578857422,150
2025-05-21 09:07:00+02:00,26.22010040283203,26.221799850463867,26.208799362182617,26.21769905090332,71
2025-05-21 09:08:00+02:00,26.220199584960938,26.222299575805664,26.207599639892578,26.207599639892578,219
2025-05-21 09:09:00+02:00,26.219499588012695,26.219499588012695,26.21419906616211,26.217599868774414,263
2025-05-21 09:10:00+02:00,26.228099822998047,26.228099822998047,26.214000701904297,26.214000701904297,118
2025-05-21 09:11:00+02:00,26.229900360107422,26.229900360107422,26.217100143432617,26.217599868774414,272
2025-05-21 09:12:00+02:00,26.217100143432617,26.217100143432617,26.217100143432617,26.217100143432617,222
2025-05-21 09:13:00+02:00,26.219999313354492,26.224300384521484,26.219999313354492,26.224300384521484,289
2025-05-21 09:14:00+02:00,26.22439956665039,26.22640037536621,26.221900939941406,26.221900939941406,70
2025-05-21 09:15:00+02:00,26.229999542236328,26.229999542236328,26.218799591064453,26.218799591064453,104
2025-05-21 09:16:00+02:00,26.238399505615234,26.242599487304688,26.229999542236328,26.229999542236328,800
2025-05-21 09:17:00+02:00,26.22279930114746,26.238000869750977,26.22279930114746,26.238000869750977,536
2025-05-21 09:18:00+02:00,26.234399795532227,26.239500045776367,26.23349952697754,26.23710060119629,99
2025-05-21 09:19:00+02:00,26.231199264526367,26.23189926147461,26.22800064086914,26.229999542236328,254
2025-05-21 09:20:00+02:00,26.219999313354492,26.22949981689453,26.219999313354492,26.228200912475586,24
2025-05-21 09:21:00+02:00,26.21660041809082,26.217899322509766,26.209999084472656,26.217500686645508,89
2025-05-21 09:22:00+02:00,26.205400466918945,26.209999084472656,26.204599380493164,26.209999084472656,12
2025-05-21 09:23:00+02:00,26.213600158691406,26.215200424194336,26.211700439453125,26.215200424194336,94
2025-05-21 09:24:00+02:00,26.21419906616211,26.216400146484375,26.209999084472656,26.213899612426758,443
2025-05-21 09:25:00+02:00,26.212400436401367,26.21500015258789,26.200000762939453,26.200000762939453,22
2025-05-21 09:26:00+02:00,26.21179962158203,26.21179962158203,26.199899673461914,26.200000762939453,157
2025-05-21 09:27:00+02:00,26.21540069580078,26.21540069580078,26.21299934387207,26.21310043334961,39
2025-05-21 09:28:00+02:00,26.215900421142578,26.218700408935547,26.215900421142578,26.217300415039062,55
2025-05-21 09:29:00+02:00,26.200000762939453,26.21489906311035,26.200000762939453,26.21380043029785,16
2025-05-21 09:30:00+02:00,26.19499969482422,26.215499877929688,26.19499969482422,26.215499877929688,73
2025-05-21 09:31:00+02:00,26.204099655151367,26.211999893188477,26.204099655151367,26.205799102783203,20
2025-05-21 09:32:00+02:00,26.205400466918945,26.206100463867188,26.19499969482422,26.200000762939453,284
2025-05-21 09:33:00+02:00,26.20240020751953,26.208499908447266,26.20240020751953,26.208499908447266,42
2025-05-21 09:34:00+02:00,26.209400177001953,26.210599899291992,26.207000732421875,26.207000732421875,36
2025-05-21 09:35:00+02:00,26.214000701904297,26.215900421142578,26.209299087524414,26.21139907836914,67
2025-05-21 09:36:00+02:00,26.211599349975586,26.219999313354492,26.201099395751953,26.201099395751953,113
2025-05-21 09:37:00+02:00,26.203500747680664,26.20829963684082,26.197500228881836,26.199600219726562,141
2025-05-21 09:38:00+02:00,26.201099395751953,26.20439910888672,26.190000534057617,26.20439910888672,131
2025-05-21 09:39:00+02:00,26.199199676513672,26.20039939880371,26.199199676513672,26.20039939880371,54
2025-05-21 09:40:00+02:00,26.19529914855957,26.19529914855957,26.184999465942383,26.19300079345703,315
2025-05-21 09:41:00+02:00,26.18000030517578,26.195600509643555,26.18000030517578,26.19529914855957,120
2025-05-21 09:42:00+02:00,26.187999725341797,26.201000213623047,26.180099487304688,26.180099487304688,1216
2025-05-21 09:43:00+02:00,26.203899383544922,26.207599639892578,26.203899383544922,26.207599639892578,36
2025-05-21 09:44:00+02:00,26.200199127197266,26.20560073852539,26.200199127197266,26.20560073852539,17
2025-05-21 09:45:00+02:00,26.219999313354492,26.219999313354492,26.200000762939453,26.200000762939453,109
2025-05-21 09:46:00+02:00,26.235300064086914,26.235300064086914,26.231199264526367,26.231199264526367,136
2025-05-21 09:47:00+02:00,26.227800369262695,26.231300354003906,26.227800369262695,26.231300354003906,30
